district,day,hour,load,price
Madurai,0,0,0.5762231183317396,2.957296616235346
Madurai,0,1,0.5145616528243097,2.806849000955625
Madurai,0,2,0.4124268385374603,3.2557997105790664
Madurai,0,3,0.49473446102224977,3.1466722517070393
Madurai,0,4,0.5320591886895917,3.455842495604051
Madurai,0,5,0.5885639371325782,3.216810391573343
Madurai,0,6,0.5171411102381183,4.724375062239683
Madurai,0,7,0.47108062864151395,5.279245843664146
Madurai,0,8,0.6137637033970457,8.917666953939356
Madurai,0,9,0.5419449414150961,8.608894408272022
Madurai,0,10,0.5482701325948512,8.899313184186692
Madurai,0,11,0.403206208875741,4.890078179511021
Madurai,0,12,0.4083915397371448,4.582604069559014
Madurai,0,13,0.4560881747968272,4.66310869449716
Madurai,0,14,0.4946457891806792,4.617578813318746
Madurai,0,15,0.42427518946386994,4.996604274440646
Madurai,0,16,0.5113787353826058,5.169748488477392
Madurai,0,17,0.41303990848543226,4.89250888545785
Madurai,0,18,0.7610309167413875,8.296070154538569
Madurai,0,19,0.6390621816618203,8.294085066629409
Madurai,0,20,0.7166521170731539,8.141124300105766
Madurai,0,21,0.4463859608049426,5.399153595843349
Madurai,0,22,0.5888884331649731,4.6852510827974205
Madurai,0,23,0.532884546644715,5.27430772097542
Madurai,1,0,0.5271814868641554,3.068570777089
Madurai,1,1,0.5341511928023638,3.3423656228437326
Madurai,1,2,0.4649254891744558,2.836234211544968
Madurai,1,3,0.43000985153566934,2.979943007093518
Madurai,1,4,0.5387538731335768,2.9441195298283156
Madurai,1,5,0.420990829314139,3.3650325993071317
Madurai,1,6,0.594218757458584,5.4290990345784955
Madurai,1,7,0.5939761407322179,4.571235868868374
Madurai,1,8,0.7510762600206056,8.158727250713984
Madurai,1,9,0.655187775901664,7.747915021904262
Madurai,1,10,0.5800545368451765,8.878668846519007
Madurai,1,11,0.5417583071316014,5.2929683162732815
Madurai,1,12,0.4859307158200653,5.1937502928337125
Madurai,1,13,0.40218579887377237,4.9496412970703
Madurai,1,14,0.5500220633013458,4.687861576997233
Madurai,1,15,0.4718627707276623,5.486840601930914
Madurai,1,16,0.5915985940976032,5.263463395579071
Madurai,1,17,0.589379491623804,4.517808822804448
Madurai,1,18,0.6891878041230182,8.21652568592092
Madurai,1,19,0.5203746299035017,7.856988680015249
Madurai,1,20,0.5645530591155601,7.797977150934186
Madurai,1,21,0.5768022533686417,4.5165271743272655
Madurai,1,22,0.4031650950807504,4.732498492254245
Madurai,1,23,0.487824607037288,4.947118690726393
Madurai,2,0,0.4299350470229412,3.2278629797343643
Madurai,2,1,0.44434190372576027,3.4878933763361384
Madurai,2,2,0.5515940923429841,2.990828055408615
Madurai,2,3,0.5167653792639431,3.4307159764077206
Madurai,2,4,0.4509346803249632,3.0505867929692623
Madurai,2,5,0.4993298379182949,3.242419239338408
Madurai,2,6,0.4918388567071872,4.7638862330696
Madurai,2,7,0.4903075180710123,5.3905671246425335
Madurai,2,8,0.7746992276959032,8.39104593385811
Madurai,2,9,0.5344696786350942,8.212905584030185
Madurai,2,10,0.5802205807700975,8.098028865818918
Madurai,2,11,0.4149783905452919,5.120307181361319
Madurai,2,12,0.46915967534849184,4.753918992728963
Madurai,2,13,0.5107314381054937,4.784978509192465
Madurai,2,14,0.5626287132261474,5.196222433916171
Madurai,2,15,0.5088859261779259,4.612901366060671
Madurai,2,16,0.5425127113880037,4.664848587251526
Madurai,2,17,0.4573337133848255,5.016591587034997
Madurai,2,18,0.681805222853669,8.645474206757244
Madurai,2,19,0.6646586813983639,8.696542997275992
Madurai,2,20,0.610353505370927,8.875807223742989
Madurai,2,21,0.40218265189170427,5.371817641156412
Madurai,2,22,0.5827924048904632,4.6832086496784315
Madurai,2,23,0.5925513469996918,4.903726173668751
Madurai,3,0,0.48724283170375976,3.340457880885405
Madurai,3,1,0.5679002669739037,3.084309418276621
Madurai,3,2,0.4705075266802123,3.4868706561349705
Madurai,3,3,0.48358524910221,3.243955501104023
Madurai,3,4,0.5859184883336167,2.810475481737457
Madurai,3,5,0.595621100012389,3.377177257005589
Madurai,3,6,0.5152661219329758,4.817905635475731
Madurai,3,7,0.48708118405588524,4.831493549046852
Madurai,3,8,0.5591745555976546,8.612207528640983
Madurai,3,9,0.7211454417728851,7.58085199239614
Madurai,3,10,0.7630800282874006,8.034014423392358
Madurai,3,11,0.4849581672944671,5.034381264894989
Madurai,3,12,0.46217853894426775,5.349482307939821
Madurai,3,13,0.4825303159399629,4.646433153488728
Madurai,3,14,0.47021432076618047,4.649182220284254
Madurai,3,15,0.5720219777331971,4.585092588935473
Madurai,3,16,0.4186812074097443,5.404478647744252
Madurai,3,17,0.4227201847561214,4.584891187719012
Madurai,3,18,0.6680734782521127,8.950020329602909
Madurai,3,19,0.7226575232623726,8.959150002829666
Madurai,3,20,0.5501809649991564,7.658087825958059
Madurai,3,21,0.5722834071418698,5.379156283465074
Madurai,3,22,0.5549226094038386,5.022920894104818
Madurai,3,23,0.4046589916283401,5.209036560190861
Madurai,4,0,0.45309094564997854,3.3990770296192814
Madurai,4,1,0.5365316115653997,3.445071946488219
Madurai,4,2,0.4838967734603753,3.0702742270437424
Madurai,4,3,0.45476965562804683,2.9121995489048675
Madurai,4,4,0.5206170091125688,3.225176862313164
Madurai,4,5,0.5983943869548695,3.0609021442392543
Madurai,4,6,0.5929540303266809,4.778145995914036
Madurai,4,7,0.5488127770936055,4.695698719806223
Madurai,4,8,0.7399080811301905,7.954556737892471
Madurai,4,9,0.5265379499283561,7.521968701151297
Madurai,4,10,0.6134947153287594,8.569353362511714
Madurai,4,11,0.4516166178216283,4.744594452481255
Madurai,4,12,0.5312965103165388,5.459598784640837
Madurai,4,13,0.5750795428439484,5.391713925916477
Madurai,4,14,0.4751850993909455,4.729461306765979
Madurai,4,15,0.4697686030270455,5.458027631247954
Madurai,4,16,0.5129805697816539,5.174509149493635
Madurai,4,17,0.5702857547277811,4.560033386253716
Madurai,4,18,0.5228055784767512,8.586690975453854
Madurai,4,19,0.7410486277280044,8.51474115557321
Madurai,4,20,0.6967074796803705,8.003746819657232
Madurai,4,21,0.4954278217899275,5.296964549770141
Madurai,4,22,0.5193492111996575,4.6272981956915515
Madurai,4,23,0.5272235069177673,4.97017921530556
Madurai,5,0,0.5693170370050017,3.0240029525333685
Madurai,5,1,0.5073634816368185,3.2666536038846945
Madurai,5,2,0.5063418343226888,2.904429732112641
Madurai,5,3,0.6191839595082371,3.4910593980881512
Madurai,5,4,0.525829016942353,2.972028218700903
Madurai,5,5,0.6733751033508272,2.817617411268847
Madurai,5,6,0.6114773579086527,5.267951081337541
Madurai,5,7,0.6460319357865033,4.534411182382282
Madurai,5,8,0.7403291887103195,7.882247788981218
Madurai,5,9,0.5275428924600642,8.291209538931199
Madurai,5,10,0.6832181708765508,8.550624067697246
Madurai,5,11,0.49345597673309105,5.105065156173407
Madurai,5,12,0.4805424811395192,5.259498438675704
Madurai,5,13,0.48615382729903167,5.014574533184838
Madurai,5,14,0.5173721829259675,5.492112392393588
Madurai,5,15,0.48000776554296287,5.362980006031163
Madurai,5,16,0.48099000910712864,4.738855381481072
Madurai,5,17,0.40794117622290643,5.424031317292354
Madurai,5,18,0.548908632787778,8.439466840550596
Madurai,5,19,0.6002498865126696,8.418493553589572
Madurai,5,20,0.742369362014197,8.507743316241115
Madurai,5,21,0.6781089173875546,4.594129661703098
Madurai,5,22,0.5892141576971979,5.131045341832167
Madurai,5,23,0.500022654167574,4.910169155096904
Madurai,6,0,0.501478582979371,3.3270817020112267
Madurai,6,1,0.6954107369246003,2.86576206657275
Madurai,6,2,0.5105216817859596,3.198585259793613
Madurai,6,3,0.6755931988302557,3.142814212233934
Madurai,6,4,0.5787587441029306,3.4861902403350187
Madurai,6,5,0.5177535383392254,2.9095953046874343
Madurai,6,6,0.6242767925594092,5.019285024601115
Madurai,6,7,0.6011751967239075,4.545039267516852
Madurai,6,8,0.8072878424866305,7.534009296784319
Madurai,6,9,0.7635975812499256,8.516166508080232
Madurai,6,10,0.5506205268736458,8.981988718393499
Madurai,6,11,0.474546792037537,5.135248666987236
Madurai,6,12,0.4694631038459572,4.9715123290742005
Madurai,6,13,0.4935645682970442,5.153400167557184
Madurai,6,14,0.4553890571702359,5.217661030389486
Madurai,6,15,0.4597139491969103,5.468507020997538
Madurai,6,16,0.42774046908715185,4.969739042663428
Madurai,6,17,0.5713772537359647,4.730582037723458
Madurai,6,18,0.5698523276490721,7.895796442468083
Madurai,6,19,0.6597143567703734,7.807116899159078
Madurai,6,20,0.5403135454587903,8.904060189625532
Madurai,6,21,0.6075229372639473,5.147517364835737
Madurai,6,22,0.6499825622449972,5.078549966471602
Madurai,6,23,0.5633273831734517,4.816398828611488
Madurai,7,0,0.46179625036831917,2.8828485428099855
Madurai,7,1,0.5011814128429143,3.3696927294995276
Madurai,7,2,0.5800970261513516,2.84419183698116
Madurai,7,3,0.45369136480765465,3.2221663665073845
Madurai,7,4,0.5720615846269476,3.226694052599168
Madurai,7,5,0.5294487588347659,3.019068876234813
Madurai,7,6,0.5304722547924647,5.390412167105737
Madurai,7,7,0.5112890627827358,5.223761896123972
Madurai,7,8,0.5440299280894232,8.440090975773789
Madurai,7,9,0.7510188032721131,7.817170628410236
Madurai,7,10,0.6901103541644806,7.98330862984856
Madurai,7,11,0.5582891766414286,5.4198242226490425
Madurai,7,12,0.46419853954058654,5.027159532192244
Madurai,7,13,0.4189869514383415,5.0463991950287985
Madurai,7,14,0.5992591763332836,4.66648870956605
Madurai,7,15,0.527339794123562,4.93460247617051
Madurai,7,16,0.5396817571198091,4.98157109836663
Madurai,7,17,0.42110354068982614,4.784401479854359
Madurai,7,18,0.6220712592649694,8.81334597399745
Madurai,7,19,0.7089143688945191,8.806859758112637
Madurai,7,20,0.7361410624526228,8.840968862850414
Madurai,7,21,0.529311508357445,4.577226134008064
Madurai,7,22,0.4397783784880006,4.67909965488464
Madurai,7,23,0.5288524912770574,4.698321192686819
Madurai,8,0,0.4693275136371201,3.2509656751705833
Madurai,8,1,0.49434553241576273,3.3501691004500707
Madurai,8,2,0.4345153155982542,3.2212304868495747
Madurai,8,3,0.4484397788305207,2.9781929777354184
Madurai,8,4,0.5959444215426245,2.995664720009944
Madurai,8,5,0.42856409404276224,3.1523720433276274
Madurai,8,6,0.523609016875424,4.76311262119357
Madurai,8,7,0.5402462025453327,4.626312801000421
Madurai,8,8,0.7040566964686831,8.942299530887658
Madurai,8,9,0.6999793452741895,8.140766966504508
Madurai,8,10,0.6949752229860418,8.419836023442116
Madurai,8,11,0.49961146435504256,4.997687929640345
Madurai,8,12,0.5764029904985308,5.048836706483886
Madurai,8,13,0.4697260867337497,5.121402991714826
Madurai,8,14,0.5348857147331016,5.109546893671705
Madurai,8,15,0.5527070607884017,4.750290396387539
Madurai,8,16,0.4156409057350384,4.51587090166091
Madurai,8,17,0.42799766256903554,4.5195448517429595
Madurai,8,18,0.7265353665839134,7.711650144382902
Madurai,8,19,0.6249015673469472,7.997062066493125
Madurai,8,20,0.5753959702460351,8.239385131244752
Madurai,8,21,0.5161941373768056,4.574636144001321
Madurai,8,22,0.4384458023969485,5.415977750927943
Madurai,8,23,0.5943232275245366,4.619172163932695
Madurai,9,0,0.4581773306441649,3.1539980519540385
Madurai,9,1,0.43972205162521655,3.4134409744148098
Madurai,9,2,0.48185354388991897,3.064048261364872
Madurai,9,3,0.41263874000784523,3.196035895194445
Madurai,9,4,0.4486974905864816,3.2618913598879353
Madurai,9,5,0.4898645631769646,3.4765756097271163
Madurai,9,6,0.5158781774021278,5.383793706248985
Madurai,9,7,0.49335655021178126,5.361871320501394
Madurai,9,8,0.7087166404279245,8.901559699153161
Madurai,9,9,0.6666815270206541,7.801357087034545
Madurai,9,10,0.7442614732763229,8.47622096679708
Madurai,9,11,0.41774684726042227,4.580831346185893
Madurai,9,12,0.5616956309604251,5.488251283598738
Madurai,9,13,0.5581084894625543,4.859018545755711
Madurai,9,14,0.4960217003659173,4.736943189016801
Madurai,9,15,0.5099737124316173,5.234406026267959
Madurai,9,16,0.586970702297185,5.411959836037571
Madurai,9,17,0.4765569333108709,5.20124692824269
Madurai,9,18,0.7202319878698618,8.184371354622877
Madurai,9,19,0.6017676905498479,8.278652684484646
Madurai,9,20,0.5572226116370429,8.785849414893546
Madurai,9,21,0.5287051139591223,5.190234586655205
Madurai,9,22,0.5890298934801952,5.037491495623012
Madurai,9,23,0.41937274080430315,4.65590704632675
Madurai,10,0,0.5185520781166789,2.836882009138272
Madurai,10,1,0.41666668685038155,3.1527665004625485
Madurai,10,2,0.46403505533686806,3.155880762004854
Madurai,10,3,0.49782304232981006,3.3926599833529156
Madurai,10,4,0.5858023036954303,2.874999930126692
Madurai,10,5,0.40800322018259244,3.2443365050313133
Madurai,10,6,0.47103886529193195,5.412443138934924
Madurai,10,7,0.5409430044772561,4.542599600711824
Madurai,10,8,0.708244317926978,8.559671231453413
Madurai,10,9,0.5910774935900887,8.333745779731743
Madurai,10,10,0.5850886863320051,8.972277223521282
Madurai,10,11,0.5098859171601259,5.358442857272111
Madurai,10,12,0.5410231927317473,5.112025814112062
Madurai,10,13,0.4958088822267913,4.538764628635157
Madurai,10,14,0.5214078034128257,4.930918389162151
Madurai,10,15,0.45344789042355793,5.397577230605737
Madurai,10,16,0.5394076570440713,4.636204957820573
Madurai,10,17,0.44650776836495376,4.885056242774379
Madurai,10,18,0.5264833742399101,8.007200070767391
Madurai,10,19,0.6391716965699938,8.110253421942435
Madurai,10,20,0.5824552073138125,8.774943354287249
Madurai,10,21,0.599384035915906,4.720894404165421
Madurai,10,22,0.5245672163477283,5.42377904911993
Madurai,10,23,0.48491145333779206,4.627366199262816
Madurai,11,0,0.44478349057472855,3.434050232735094
Madurai,11,1,0.5937841609366267,3.333843433300722
Madurai,11,2,0.460914554309564,2.9228232710199116
Madurai,11,3,0.44611885575331883,3.2174683287326116
Madurai,11,4,0.5434816834901932,2.8036624562964243
Madurai,11,5,0.5155817044908901,3.0977218434326974
Madurai,11,6,0.578601571662133,4.986157904605583
Madurai,11,7,0.4740266972977703,5.114458961833997
Madurai,11,8,0.6961276791047321,7.5859438325935935
Madurai,11,9,0.5984368721418571,7.708660107523444
